BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
322986,1415, RESOLVED, FIXED,5,4,1,,,
317633,1553, RESOLVED, FIXED,21,7,9,,,
426275,1164, RESOLVED, FIXED,59,16,22,,,
333794,1323, RESOLVED, FIXED,3,2,0,,,
383572,1463, VERIFIED, FIXED,17,4,3,,,
473120,318, VERIFIED, FIXED,9,6,5,,,
414715,1052, VERIFIED, FIXED,115,19,37,,,
458683,416, VERIFIED, FIXED,27,7,8,,,
329146,1364, RESOLVED, FIXED,16,10,6,,,
445737,497, VERIFIED, FIXED,10,6,7,,,
498619,549, VERIFIED, FIXED,23,6,8,,,
433525,1126, VERIFIED, FIXED,30,17,20,,,
462379,391, VERIFIED, FIXED,28,8,12,,,
442967,1001, RESOLVED, FIXED,42,10,35,,,
448584,483, VERIFIED, FIXED,24,9,15,,,
390739,936, VERIFIED, FIXED,15,9,8,,,
403040,1134, VERIFIED, FIXED,34,7,14,,,
328102,1373, RESOLVED, FIXED,4,3,0,,,
326598,1385, RESOLVED, FIXED,9,4,2,,,
464486,378, VERIFIED, FIXED,50,17,30,,,
420520,634, VERIFIED, FIXED,14,8,7,,,
423085,711, VERIFIED, FIXED,10,5,11,,,
438252,218, VERIFIED, FIXED,10,7,5,,,
423124,711, VERIFIED, FIXED,17,11,10,,,
398914,870, VERIFIED, FIXED,39,8,9,,,
424444,1000, VERIFIED, FIXED,34,14,19,,,
404496,1123, VERIFIED, FIXED,7,6,6,,,
323800,1408, RESOLVED, FIXED,2,2,0,,,
466532,366, VERIFIED, FIXED,11,7,7,,,
423267,710, VERIFIED, FIXED,7,5,5,,,
323831,1408, RESOLVED, FIXED,2,3,1,,,
435851,1256, NEW, (null),7,3,5,,,
459197,799, VERIFIED, FIXED,33,8,20,,,
419549,639, VERIFIED, FIXED,11,7,11,,,
405198,1717, VERIFIED, FIXED,82,34,63,,,
395066,812, VERIFIED, FIXED,23,10,14,,,
431671,960, VERIFIED, FIXED,12,6,4,,,
377500,956, RESOLVED, FIXED,12,3,1,,,
430948,964, VERIFIED, FIXED,21,12,15,,,
414930,665, VERIFIED, FIXED,11,8,6,,,
425112,700, VERIFIED, FIXED,7,6,4,,,
330125,1356, RESOLVED, FIXED,5,5,6,,,
405237,1118, VERIFIED, FIXED,26,9,9,,,
390716,846, RESOLVED, FIXED,5,4,2,,,
330126,1356, RESOLVED, FIXED,21,10,15,,,
468836,736, VERIFIED, FIXED,17,6,7,,,
422127,714, RESOLVED, WONTFIX,12,6,7,,,
491719,203, VERIFIED, FIXED,39,8,13,,,
417798,649, VERIFIED, FIXED,22,10,10,,,
411353,777, VERIFIED, FIXED,16,7,6,,,
422645,1009, VERIFIED, FIXED,13,9,12,,,
415101,664, VERIFIED, FIXED,10,6,3,,,
341829,323, RESOLVED, FIXED,23,5,4,,,
327223,1380, RESOLVED, FIXED,5,3,0,,,
328532,1370, RESOLVED, FIXED,8,3,1,,,
412002,774, VERIFIED, FIXED,66,16,38,,,
381365,1010, VERIFIED, FIXED,45,16,15,,,
470314,342, RESOLVED, FIXED,36,6,5,,,
394252,1205, VERIFIED, FIXED,37,19,34,,,
406094,817, VERIFIED, FIXED,24,5,13,,,
325161,1396, RESOLVED, FIXED,5,4,0,,,
399799,773, VERIFIED, FIXED,38,9,18,,,
328598,1369, VERIFIED, FIXED,42,15,18,,,
290714,496, RESOLVED, FIXED,8,5,2,,,
329587,1360, RESOLVED, FIXED,7,4,1,,,
404446,737, VERIFIED, FIXED,11,6,6,,,
431528,574, VERIFIED, FIXED,12,7,5,,,
331158,1346, VERIFIED, FIXED,15,7,6,,,
396556,890, VERIFIED, FIXED,8,7,8,,,
325169,1396, RESOLVED, FIXED,4,4,0,,,
317826,1461, RESOLVED, FIXED,3,3,3,,,
318057,1458, RESOLVED, FIXED,13,7,18,,,
379211,941, RESOLVED, FIXED,27,6,4,,,
328619,1369, RESOLVED, FIXED,4,4,1,,,
320181,1443, RESOLVED, FIXED,6,4,9,,,
372040,1002, RESOLVED, FIXED,2,2,0,,,
329657,1359, RESOLVED, FIXED,5,4,1,,,
321036,1436, RESOLVED, FIXED,6,3,6,,,
414575,756, VERIFIED, FIXED,12,9,10,,,
325171,1396, RESOLVED, FIXED,6,4,7,,,
317827,1461, RESOLVED, FIXED,2,3,3,,,
435439,551, RESOLVED, INCOMPLETE,7,7,7,,,
327400,1379, RESOLVED, FIXED,5,2,0,,,
412211,772, VERIFIED, FIXED,6,4,4,,,
466407,64, VERIFIED, FIXED,13,5,11,,,
329691,1359, RESOLVED, FIXED,7,3,1,,,
374521,1072, VERIFIED, FIXED,7,3,28,,,
431558,903, VERIFIED, FIXED,40,6,17,,,
333864,1322, RESOLVED, FIXED,7,5,1,,,
325173,1396, RESOLVED, FIXED,3,3,0,,,
317833,1461, RESOLVED, FIXED,5,4,6,,,
445704,497, VERIFIED, FIXED,30,14,11,,,
329698,1359, RESOLVED, FIXED,7,4,1,,,
421364,1564, VERIFIED, FIXED,8,6,5,,,
305004,2276, RESOLVED, FIXED,19,13,15,,,
404928,735, VERIFIED, FIXED,10,5,5,,,
396806,1184, VERIFIED, FIXED,7,5,13,,,
317834,1461, RESOLVED, FIXED,4,3,8,,,
327491,1378, RESOLVED, WONTFIX,5,4,3,,,
384936,891, RESOLVED, FIXED,5,4,1,,,
329819,1358, RESOLVED, FIXED,5,2,0,,,
388337,863, RESOLVED, FIXED,10,4,2,,,
325285,1395, RESOLVED, WONTFIX,3,3,1,,,
416468,656, VERIFIED, FIXED,7,5,4,,,
343385,3, RESOLVED, FIXED,7,4,4,,,
320453,1441, RESOLVED, FIXED,4,4,0,,,
402880,839, VERIFIED, FIXED,39,9,13,,,
528006,400, RESOLVED, FIXED,44,13,26,,,
399266,868, VERIFIED, FIXED,22,6,12,,,
327543,1378, RESOLVED, FIXED,8,3,5,,,
329179,1364, RESOLVED, FIXED,3,3,8,,,
419749,638, VERIFIED, FIXED,28,5,3,,,
405231,822, VERIFIED, FIXED,9,3,10,,,
425141,996, VERIFIED, FIXED,8,5,7,,,
325665,1392, RESOLVED, FIXED,5,3,1,,,
437078,540, VERIFIED, FIXED,9,6,4,,,
400664,766, VERIFIED, FIXED,18,8,6,,,
343537,1, RESOLVED, FIXED,7,4,3,,,
329180,1364, RESOLVED, FIXED,12,4,8,,,
431140,963, VERIFIED, FIXED,20,9,8,,,
414933,1051, VERIFIED, FIXED,27,19,30,,,
326321,1387, RESOLVED, FIXED,7,4,3,,,
437243,1186, NEW, (null),10,3,9,,,
427200,986, VERIFIED, FIXED,16,11,20,,,
327841,1375, RESOLVED, FIXED,5,3,2,,,
392443,833, VERIFIED, FIXED,7,5,11,,,
381216,1012, VERIFIED, FIXED,42,13,25,,,
332748,1421, VERIFIED, FIXED,57,16,33,,,
423470,708, VERIFIED, FIXED,2,3,3,,,
326346,1387, RESOLVED, FIXED,5,3,0,,,
408660,710, VERIFIED, FIXED,11,5,7,,,
427408,598, VERIFIED, FIXED,9,7,5,,,
380317,930, VERIFIED, FIXED,10,4,3,,,
371675,1004, RESOLVED, FIXED,3,2,0,,,
401092,853, VERIFIED, FIXED,15,10,17,,,
329488,1361, RESOLVED, FIXED,4,4,2,,,
419877,637, VERIFIED, FIXED,8,6,3,,,
373500,1081, VERIFIED, FIXED,17,7,10,,,
330332,1354, RESOLVED, FIXED,7,3,0,,,
322369,1421, RESOLVED, FIXED,20,5,0,,,
431817,573, VERIFIED, FIXED,20,7,10,,,
326432,1386, RESOLVED, FIXED,3,2,2,,,
408751,709, VERIFIED, FIXED,15,4,8,,,
385245,1275, VERIFIED, FIXED,96,18,34,,,
329524,1360, RESOLVED, FIXED,3,3,0,,,
332934,1330, RESOLVED, FIXED,14,6,11,,,
382379,1001, VERIFIED, FIXED,4,4,9,,,
407018,1107, VERIFIED, FIXED,17,10,9,,,
328243,1372, RESOLVED, FIXED,11,7,7,,,
401259,851, VERIFIED, FIXED,5,5,4,,,
423747,1003, VERIFIED, FIXED,11,7,7,,,
324958,1398, RESOLVED, FIXED,13,5,1,,,
407124,811, VERIFIED, FIXED,20,5,5,,,
398295,1171, VERIFIED, FIXED,20,6,8,,,
384370,1282, VERIFIED, FIXED,195,32,48,,,
319228,1451, RESOLVED, FIXED,5,3,1,,,
822343,50, RESOLVED, FIXED,60,12,17,,,
287924,2504, RESOLVED, FIXED,11,6,4,,,
329535,1360, RESOLVED, FIXED,2,2,1,,,
403572,834, VERIFIED, FIXED,10,7,10,,,
381795,1007, VERIFIED, FIXED,40,7,14,,,
389465,855, VERIFIED, FIXED,29,12,17,,,
425884,697, VERIFIED, FIXED,15,8,9,,,
318050,1458, RESOLVED, FIXED,5,4,3,,,
328470,1370, RESOLVED, FIXED,7,5,0,,,
822572,20, RESOLVED, FIXED,12,5,7,,,
329546,1360, RESOLVED, FIXED,11,5,5,,,
420446,780, NEW, (null),26,16,17,,,
431332,961, VERIFIED, FIXED,11,9,7,,,
423960,616, VERIFIED, FIXED,6,5,3,,,
822848,10, RESOLVED, FIXED,7,4,3,,,
329563,1360, RESOLVED, FIXED,3,2,0,,,
423083,1007, VERIFIED, FIXED,7,6,5,,,
325153,1396, RESOLVED, FIXED,5,3,0,,,
407296,1106, VERIFIED, FIXED,31,8,12,,,
759219,15, RESOLVED, FIXED,2,2,2,,,
755121,196, RESOLVED, FIXED,4,3,2,,,
755122,154, RESOLVED, FIXED,12,5,4,,,
591765,103, VERIFIED, FIXED,2,2,3,,,
755129,9, RESOLVED, WONTFIX,7,3,2,,,
766616,159, VERIFIED, FIXED,61,12,14,,,
755483,0, RESOLVED, FIXED,1,1,0,,,
593375,0, RESOLVED, FIXED,3,2,1,,,
755491,0, RESOLVED, FIXED,1,1,0,,,
757645,188, RESOLVED, FIXED,4,3,2,,,
764259,166, RESOLVED, FIXED,4,3,2,,,
702707,49, RESOLVED, FIXED,21,6,9,,,
756589,9, RESOLVED, FIXED,4,2,1,,,
815053,106, NEW, (null),11,4,5,,,
890561,21, NEW, (null),1,2,2,,,
859715,104, VERIFIED, FIXED,15,6,6,,,
595350,48, RESOLVED, FIXED,22,5,8,,,
581069,136, RESOLVED, FIXED,51,8,5,,,
828484,0, RESOLVED, WONTFIX,2,2,2,,,
595934,207, RESOLVED, FIXED,39,10,10,,,
591008,822, RESOLVED, FIXED,116,7,4,,,
756587,5, RESOLVED, FIXED,4,2,1,,,
765094,4, RESOLVED, FIXED,1,1,0,,,
661511,518, RESOLVED, INCOMPLETE,2,2,7,,,
849347,5, VERIFIED, FIXED,6,3,2,,,
756718,158, RESOLVED, FIXED,8,2,4,,,
590490,328, RESOLVED, FIXED,4,3,3,,,
803336,112, VERIFIED, FIXED,14,7,8,,,
568622,11, RESOLVED, FIXED,1,1,0,,,
545266,36, RESOLVED, FIXED,30,4,4,,,
796929,1, RESOLVED, FIXED,3,3,3,,,
757745,5, RESOLVED, FIXED,2,2,1,,,
674351,92, RESOLVED, FIXED,1,2,1,,,
632817,28, VERIFIED, FIXED,36,10,13,,,
584344,9, RESOLVED, FIXED,11,6,3,,,
603209,10, RESOLVED, FIXED,6,4,3,,,
830623,48, RESOLVED, FIXED,8,4,3,,,
759010,1, RESOLVED, FIXED,4,2,2,,,
587147,3, RESOLVED, FIXED,4,3,2,,,
774543,1, RESOLVED, FIXED,3,3,1,,,
664131,155, RESOLVED, FIXED,21,6,4,,,
847094,103, RESOLVED, FIXED,76,6,5,,,
715893,333, RESOLVED, WONTFIX,1,1,1,,,
576963,17, RESOLVED, FIXED,4,3,1,,,
755117,1, RESOLVED, FIXED,1,1,0,,,
652509,4, RESOLVED, FIXED,1,1,1,,,
815000,15, RESOLVED, FIXED,9,7,4,,,
871509,22, NEW, (null),1,2,5,,,
804235,179, REOPENED, (null),7,4,6,,,
597666,0, RESOLVED, INCOMPLETE,1,2,1,,,
791901,14, RESOLVED, FIXED,17,5,5,,,
676594,41, RESOLVED, FIXED,4,3,3,,,
886300,56, REOPENED, (null),12,5,2,,,
588375,223, RESOLVED, WONTFIX,6,3,4,,,
777940,5, RESOLVED, FIXED,2,1,1,,,
851936,28, VERIFIED, FIXED,45,11,16,,,
719849,4, RESOLVED, FIXED,7,4,2,,,
580302,0, RESOLVED, FIXED,3,2,0,,,
756590,188, NEW, (null),2,2,4,,,
653550,161, VERIFIED, FIXED,7,3,2,,,
820610,111, RESOLVED, FIXED,2,1,1,,,
552144,75, RESOLVED, FIXED,2,1,1,,,
880511,56, RESOLVED, FIXED,19,6,4,,,
626244,679, RESOLVED, FIXED,4,3,2,,,
805523,57, VERIFIED, FIXED,16,6,6,,,
689610,7, RESOLVED, FIXED,0,1,0,,,
821802,117, NEW, (null),1,2,1,,,
601177,77, RESOLVED, FIXED,31,8,10,,,
795518,4, RESOLVED, FIXED,8,5,4,,,
891223,7, RESOLVED, WONTFIX,5,3,3,,,
776518,1, RESOLVED, FIXED,13,5,3,,,
589377,615, RESOLVED, FIXED,2,1,1,,,
782850,264, VERIFIED, FIXED,25,8,10,,,
668804,0, VERIFIED, FIXED,0,1,1,,,
858816,70, VERIFIED, FIXED,7,3,2,,,
582400,23, RESOLVED, FIXED,16,7,5,,,
656027,8, RESOLVED, FIXED,1,1,2,,,
566086,80, RESOLVED, FIXED,4,3,7,,,
888524,0, NEW, (null),0,1,1,,,
636538,153, RESOLVED, FIXED,4,3,3,,,
807422,12, RESOLVED, FIXED,9,8,6,,,
690822,12, RESOLVED, FIXED,9,3,2,,,
603211,9, RESOLVED, FIXED,8,4,2,,,
798124,61, VERIFIED, FIXED,15,8,7,,,
681360,113, RESOLVED, FIXED,2,1,1,,,
897485,6, NEW, (null),16,6,7,,,
783971,17, RESOLVED, FIXED,14,6,5,,,
591582,255, RESOLVED, FIXED,4,2,3,,,
784272,13, RESOLVED, FIXED,7,4,3,,,
670896,94, RESOLVED, FIXED,47,5,7,,,
865158,0, NEW, (null),0,1,0,,,
741451,450, RESOLVED, INCOMPLETE,2,2,3,,,
584775,138, RESOLVED, WONTFIX,1,2,3,,,
764872,162, RESOLVED, FIXED,36,7,15,,,
658674,683, NEW, (null),6,4,6,,,
831489,96, VERIFIED, FIXED,23,8,7,,,
702861,30, RESOLVED, FIXED,13,5,4,,,
893715,25, NEW, (null),12,4,3,,,
642109,47, VERIFIED, FIXED,13,6,4,,,
808641,188, NEW, (null),8,6,12,,,
692406,41, RESOLVED, FIXED,8,2,2,,,
855763,81, RESOLVED, FIXED,81,6,8,,,
683859,1, RESOLVED, FIXED,0,1,1,,,
906838,0, NEW, (null),0,1,1,,,
790294,3, RESOLVED, FIXED,8,4,2,,,
592549,8, RESOLVED, FIXED,6,4,2,,,
786131,223, RESOLVED, FIXED,2,2,12,,,
754834,2, RESOLVED, FIXED,4,3,3,,,
585578,7, RESOLVED, FIXED,2,3,2,,,
771809,235, RESOLVED, WONTFIX,2,2,1,,,
660784,254, VERIFIED, FIXED,43,9,18,,,
838964,0, NEW, (null),0,1,0,,,
574033,191, RESOLVED, FIXED,7,6,4,,,
900268,4, RESOLVED, FIXED,10,4,3,,,
646025,58, VERIFIED, FIXED,24,8,5,,,
811643,80, NEW, (null),0,1,3,,,
694538,33, RESOLVED, FIXED,9,3,2,,,
861197,32, RESOLVED, FIXED,3,2,2,,,
802332,156, NEW, (null),9,4,4,,,
685849,0, RESOLVED, FIXED,1,1,0,,,
800346,22, RESOLVED, FIXED,4,3,2,,,
594477,93, VERIFIED, FIXED,17,6,7,,,
788951,87, NEW, (null),1,2,2,,,
879712,1, NEW, (null),3,3,3,,,
762852,303, RESOLVED, WONTFIX,2,3,4,,,
879801,53, ASSIGNED, (null),1,2,7,,,
587308,269, RESOLVED, FIXED,4,3,3,,,
775336,7, RESOLVED, FIXED,10,3,2,,,
664136,6, VERIFIED, FIXED,1,1,0,,,
847124,169, NEW, (null),34,3,4,,,
577721,663, VERIFIED, FIXED,47,10,13,,,
653082,2, RESOLVED, FIXED,2,1,1,,,
815042,3, VERIFIED, FIXED,19,5,5,,,
871784,8, RESOLVED, FIXED,6,5,3,,,
804242,163, RESOLVED, WONTFIX,18,6,12,,,
597756,62, RESOLVED, FIXED,12,5,6,,,
792295,27, RESOLVED, FIXED,17,7,5,,,
676605,13, RESOLVED, FIXED,2,1,1,,,
886312,0, NEW, (null),1,2,4,,,
779054,66, RESOLVED, FIXED,10,5,8,,,
666015,1, RESOLVED, FIXED,3,2,1,,,
852569,48, VERIFIED, FIXED,11,8,10,,,
719933,69, RESOLVED, FIXED,13,4,4,,,
580400,33, RESOLVED, FIXED,23,7,9,,,
756591,256, RESOLVED, WONTFIX,8,4,6,,,
653567,48, RESOLVED, FIXED,10,4,3,,,
820611,109, NEW, (null),1,2,1,,,
698921,3, RESOLVED, FIXED,2,2,1,,,
555123,19, RESOLVED, FIXED,1,1,0,,,
881050,52, ASSIGNED, (null),2,3,5,,,
805537,35, RESOLVED, FIXED,15,7,5,,,
689659,1, RESOLVED, FIXED,3,1,0,,,
822097,0, RESOLVED, FIXED,4,2,2,,,
795644,46, RESOLVED, FIXED,3,2,1,,,
679475,42, RESOLVED, FIXED,9,5,7,,,
891225,35, NEW, (null),24,4,4,,,
776875,32, RESOLVED, FIXED,30,5,5,,,
589427,25, RESOLVED, FIXED,4,2,3,,,
782882,111, VERIFIED, FIXED,9,7,6,,,
668811,33, RESOLVED, FIXED,0,1,0,,,
858868,107, RESOLVED, FIXED,7,4,4,,,
729960,71, RESOLVED, FIXED,31,4,3,,,
582455,13, RESOLVED, FIXED,8,5,7,,,
759256,29, RESOLVED, WONTFIX,3,2,1,,,
656220,8, RESOLVED, FIXED,1,1,1,,,
824164,212, VERIFIED, FIXED,20,5,5,,,
700331,57, RESOLVED, FIXED,13,8,4,,,
888914,11, RESOLVED, WONTFIX,9,6,6,,,
636723,21, RESOLVED, FIXED,17,5,4,,,
807532,33, VERIFIED, FIXED,13,5,4,,,
837010,6, NEW, (null),12,6,5,,,
603251,9, RESOLVED, FIXED,4,3,2,,,
798141,60, VERIFIED, FIXED,15,7,6,,,
681623,380, RESOLVED, FIXED,3,2,1,,,
784030,0, NEW, (null),0,1,2,,,
591590,4, RESOLVED, FIXED,3,3,3,,,
784508,34, RESOLVED, FIXED,17,6,10,,,
671040,203, RESOLVED, WONTFIX,1,2,2,,,
865798,77, RESOLVED, FIXED,10,7,4,,,
747220,61, RESOLVED, FIXED,18,5,6,,,
584847,370, RESOLVED, WONTFIX,17,3,4,,,
832570,83, VERIFIED, FIXED,2,2,1,,,
703039,55, RESOLVED, WONTFIX,3,3,2,,,
568656,90, RESOLVED, FIXED,16,6,10,,,
893813,0, NEW, (null),0,1,1,,,
642176,203, VERIFIED, FIXED,52,9,10,,,
808797,207, NEW, (null),5,3,2,,,
692424,99, RESOLVED, FIXED,9,5,6,,,
855914,46, RESOLVED, FIXED,34,9,17,,,
800168,195, ASSIGNED, (null),9,5,5,,,
906839,0, NEW, (null),0,1,1,,,
791977,0, RESOLVED, INCOMPLETE,1,2,3,,,
592552,506, RESOLVED, FIXED,5,6,4,,,
786133,293, RESOLVED, FIXED,30,9,16,,,
872711,81, RESOLVED, FIXED,6,4,7,,,
755289,1, RESOLVED, FIXED,4,3,2,,,
585951,838, RESOLVED, FIXED,13,4,2,,,
771826,124, RESOLVED, FIXED,26,6,11,,,
660806,28, VERIFIED, FIXED,8,3,2,,,
838969,88, RESOLVED, FIXED,6,2,5,,,
710081,31, RESOLVED, WONTFIX,2,3,2,,,
900415,17, ASSIGNED, (null),8,3,2,,,
646028,237, RESOLVED, WONTFIX,6,5,4,,,
811835,123, VERIFIED, FIXED,39,13,12,,,
861338,59, RESOLVED, FIXED,4,2,2,,,
802395,49, VERIFIED, FIXED,11,8,6,,,
685893,43, RESOLVED, FIXED,23,4,3,,,
800363,281, VERIFIED, FIXED,51,14,16,,,
594497,41, RESOLVED, FIXED,15,5,6,,,
789248,18, RESOLVED, FIXED,5,4,2,,,
674879,112, RESOLVED, FIXED,9,4,3,,,
675602,459, RESOLVED, FIXED,6,4,3,,,
880741,34, RESOLVED, FIXED,8,5,3,,,
763932,14, RESOLVED, FIXED,27,7,7,,,
587573,13, RESOLVED, FIXED,28,5,6,,,
664153,6, VERIFIED, FIXED,5,2,1,,,
848032,0, NEW, (null),0,1,0,,,
578437,6, RESOLVED, FIXED,13,4,4,,,
653084,2, RESOLVED, FIXED,1,1,1,,,
872091,7, RESOLVED, FIXED,9,4,3,,,
618311,237, VERIFIED, FIXED,15,8,11,,,
804258,43, VERIFIED, FIXED,34,7,5,,,
687851,58, RESOLVED, FIXED,32,9,13,,,
817879,1, RESOLVED, FIXED,7,3,2,,,
598012,484, RESOLVED, FIXED,25,9,8,,,
792503,27, RESOLVED, FIXED,26,10,9,,,
676696,479, RESOLVED, FIXED,141,5,4,,,
886816,38, RESOLVED, FIXED,21,8,8,,,
769230,224, RESOLVED, WONTFIX,0,1,1,,,
588381,26, RESOLVED, FIXED,5,4,2,,,
779227,143, RESOLVED, WONTFIX,7,6,5,,,
666047,1, RESOLVED, FIXED,7,2,1,,,
853151,124, VERIFIED, FIXED,46,12,13,,,
721324,14, RESOLVED, FIXED,19,5,3,,,
580454,142, VERIFIED, FIXED,36,7,9,,,
756593,5, RESOLVED, FIXED,3,2,2,,,
820653,8, RESOLVED, FIXED,4,3,1,,,
699002,5, RESOLVED, FIXED,12,4,3,,,
881468,1, RESOLVED, FIXED,5,4,2,,,
805684,219, RESOLVED, FIXED,43,6,7,,,
822631,5, RESOLVED, FIXED,2,3,1,,,
796214,13, NEW, (null),1,2,1,,,
679753,71, RESOLVED, FIXED,56,6,6,,,
891516,2, RESOLVED, FIXED,10,5,4,,,
776990,0, NEW, (null),1,1,1,,,
589849,22, RESOLVED, FIXED,11,3,3,,,
783081,70, RESOLVED, INCOMPLETE,5,2,5,,,
668960,16, VERIFIED, FIXED,13,6,8,,,
859672,83, NEW, (null),1,1,3,,,
730287,284, RESOLVED, WONTFIX,1,1,2,,,
582460,16, RESOLVED, FIXED,1,2,6,,,
759414,274, NEW, (null),6,5,9,,,
656461,87, RESOLVED, INCOMPLETE,7,3,2,,,
824168,149, NEW, (null),5,2,6,,,
566088,97, RESOLVED, FIXED,2,2,4,,,
636724,32, RESOLVED, WONTFIX,1,1,0,,,
807673,6, NEW, (null),5,4,3,,,
691012,96, RESOLVED, FIXED,8,2,1,,,
837188,188, NEW, (null),3,3,3,,,
603610,6, RESOLVED, FIXED,15,4,4,,,
798197,3, RESOLVED, FIXED,4,3,4,,,
681651,85, RESOLVED, FIXED,6,3,2,,,
898166,0, NEW, (null),0,1,0,,,
785134,46, RESOLVED, FIXED,23,6,7,,,
591651,3, RESOLVED, FIXED,3,3,3,,,
784535,5, RESOLVED, FIXED,20,6,5,,,
671255,22, RESOLVED, FIXED,0,1,0,,,
866172,0, NEW, (null),0,1,0,,,
585030,525, RESOLVED, FIXED,8,4,5,,,
765874,334, RESOLVED, FIXED,69,15,26,,,
832811,77, VERIFIED, FIXED,10,6,3,,,
703122,1, RESOLVED, FIXED,4,5,4,,,
893848,8, NEW, (null),8,2,2,,,
642189,65, RESOLVED, FIXED,0,1,0,,,
809085,257, RESOLVED, FIXED,37,9,13,,,
856787,49, NEW, (null),5,4,7,,,
607163,20, RESOLVED, FIXED,16,5,7,,,
800174,0, NEW, (null),0,1,0,,,
683906,51, RESOLVED, FIXED,16,5,7,,,
786207,50, VERIFIED, FIXED,10,6,5,,,
672823,46, RESOLVED, FIXED,6,3,2,,,
873421,52, RESOLVED, FIXED,11,6,3,,,
755388,16, RESOLVED, FIXED,3,3,4,,,
585956,468, VERIFIED, FIXED,22,8,9,,,
771877,3, RESOLVED, FIXED,14,5,3,,,
661289,71, RESOLVED, FIXED,5,2,1,,,
840832,82, VERIFIED, FIXED,7,4,3,,,
710750,71, VERIFIED, FIXED,11,7,7,,,
574103,127, RESOLVED, WONTFIX,11,5,7,,,
900500,14, RESOLVED, FIXED,11,8,4,,,
646070,58, VERIFIED, FIXED,10,4,3,,,
811918,21, NEW, (null),12,4,5,,,
863228,103, NEW, (null),2,1,21,,,
802435,48, RESOLVED, FIXED,48,10,10,,,
685900,43, RESOLVED, FIXED,16,4,3,,,
800979,0, RESOLVED, WONTFIX,3,2,1,,,
789308,40, RESOLVED, FIXED,5,4,3,,,
789585,86, NEW, (null),1,1,1,,,
880911,47, VERIFIED, FIXED,31,7,9,,,
764318,7, RESOLVED, FIXED,13,3,4,,,
587574,13, RESOLVED, FIXED,28,6,5,,,
775779,21, RESOLVED, FIXED,11,5,3,,,
664188,7, VERIFIED, FIXED,3,1,1,,,
849216,7, VERIFIED, FIXED,11,6,5,,,
716976,509, NEW, (null),1,2,8,,,
578943,4, RESOLVED, FIXED,4,3,1,,,
755126,366, VERIFIED, FIXED,44,10,16,,,
653093,29, VERIFIED, FIXED,30,10,8,,,
815914,0, NEW, (null),0,1,1,,,
873304,4, RESOLVED, WONTFIX,2,1,2,,,
804269,147, NEW, (null),0,1,3,,,
687854,58, RESOLVED, FIXED,32,7,5,,,
598348,20, RESOLVED, FIXED,1,1,0,,,
792677,26, RESOLVED, FIXED,8,4,4,,,
677876,6, RESOLVED, FIXED,0,1,0,,,
886859,9, NEW, (null),4,4,2,,,
588533,14, RESOLVED, FIXED,2,2,3,,,
779265,1, RESOLVED, WONTFIX,1,2,1,,,
666057,205, RESOLVED, FIXED,3,2,1,,,
853642,84, VERIFIED, FIXED,12,4,4,,,
721652,7, RESOLVED, WONTFIX,3,3,3,,,
580502,541, RESOLVED, FIXED,6,3,8,,,
756596,147, RESOLVED, FIXED,4,4,8,,,
653934,9, RESOLVED, FIXED,16,5,3,,,
820697,0, NEW, (null),1,1,1,,,
699117,8, RESOLVED, FIXED,3,2,1,,,
559748,641, RESOLVED, WONTFIX,7,3,6,,,
881499,2, RESOLVED, FIXED,11,5,4,,,
805686,35, NEW, (null),1,2,1,,,
822702,0, NEW, (null),2,1,1,,,
796218,6, RESOLVED, FIXED,7,6,7,,,
680043,3, RESOLVED, FIXED,0,1,0,,,
891545,22, VERIFIED, FIXED,8,5,5,,,
777001,32, RESOLVED, FIXED,16,5,5,,,
590090,108, VERIFIED, FIXED,6,2,3,,,
783320,4, RESOLVED, WONTFIX,4,3,4,,,
669178,0, RESOLVED, FIXED,8,2,4,,,
656666,154, RESOLVED, FIXED,52,6,6,,,
824784,0, NEW, (null),0,1,0,,,
700387,0, RESOLVED, FIXED,7,4,2,,,
566089,432, RESOLVED, FIXED,3,4,9,,,
891003,36, NEW, (null),1,2,1,,,
636725,73, RESOLVED, FIXED,14,4,3,,,
807716,209, ASSIGNED, (null),15,5,5,,,
839280,130, RESOLVED, FIXED,50,15,23,,,
603623,775, RESOLVED, FIXED,6,3,2,,,
798198,66, NEW, (null),3,3,2,,,
785715,14, RESOLVED, FIXED,9,4,1,,,
784879,2, RESOLVED, FIXED,16,4,4,,,
671291,72, RESOLVED, FIXED,27,5,4,,,
866354,75, VERIFIED, FIXED,12,6,5,,,
585043,75, RESOLVED, FIXED,11,3,0,,,
766403,17, RESOLVED, FIXED,14,5,9,,,
659068,16, RESOLVED, FIXED,3,1,0,,,
703237,49, RESOLVED, FIXED,22,4,5,,,
568658,599, RESOLVED, WONTFIX,4,4,5,,,
895861,0, NEW, (null),0,1,1,,,
642196,158, RESOLVED, FIXED,7,3,2,,,
809258,29, VERIFIED, FIXED,21,8,11,,,
692550,111, RESOLVED, FIXED,11,7,7,,,
858765,135, NEW, (null),12,7,8,,,
608358,11, RESOLVED, FIXED,12,4,4,,,
800189,42, NEW, (null),3,3,2,,,
793725,2, RESOLVED, FIXED,6,3,3,,,
